country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","23-02-2025 22:00:00",23.002657,72.591912,NO2,30,31,30
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","23-02-2025 22:00:00",23.020509,72.579261,PM2.5,89,250,167
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","23-02-2025 22:00:00",23.020509,72.579261,PM10,93,156,128
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","23-02-2025 22:00:00",23.020509,72.579261,NO2,48,171,105
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","23-02-2025 22:00:00",23.020509,72.579261,CO,6,110,29
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-02-2025 22:00:00",28.531346,77.190156,CO,34,66,41
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-02-2025 22:00:00",28.672342,77.315260,NO2,37,86,54
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-02-2025 22:00:00",28.672342,77.315260,NH3,2,5,3
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-02-2025 22:00:00",28.672342,77.315260,SO2,11,22,15
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","23-02-2025 22:00:00",23.107969,72.574648,PM2.5,50,277,109
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","23-02-2025 22:00:00",23.107969,72.574648,NO2,11,110,48
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","23-02-2025 22:00:00",23.163798,72.677768,SO2,3,9,5
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","23-02-2025 22:00:00",23.243639,72.68994,PM10,50,173,108
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","23-02-2025 22:00:00",23.221714,72.654328,CO,6,102,25
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","23-02-2025 22:00:00",23.221714,72.654328,OZONE,22,23,22
India,Gujarat,Surat,"Science Center, Surat - SMC","23-02-2025 22:00:00",21.170046,72.795405,NO2,8,36,13
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","23-02-2025 22:00:00",28.39072,77.30059,NH3,5,6,5
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","23-02-2025 22:00:00",28.376058,77.315741,PM2.5,2,8,4
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","23-02-2025 22:00:00",28.376058,77.315741,CO,48,52,50
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","23-02-2025 22:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","23-02-2025 22:00:00",28.422681,77.148944,PM10,65,160,102
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","23-02-2025 22:00:00",34.066206,74.819820,NO2,21,21,21
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","23-02-2025 22:00:00",15.888653,74.541751,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","23-02-2025 22:00:00",13.029152,77.585901,PM10,71,199,101
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","23-02-2025 22:00:00",22.969611,72.643500,PM10,76,474,166
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","23-02-2025 22:00:00",22.969611,72.643500,OZONE,1,3,1
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","23-02-2025 22:00:00",28.593883,76.270653,NO2,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","23-02-2025 22:00:00",28.4227,77.0667,NH3,88,88,88
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","23-02-2025 22:00:00",28.4227,77.0667,OZONE,10,45,29
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","23-02-2025 22:00:00",28.4275,77.1465,PM10,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","23-02-2025 22:00:00",28.4275,77.1465,NH3,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","23-02-2025 22:00:00",15.3714823,75.1160168,PM2.5,37,48,39
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","23-02-2025 22:00:00",17.321993,76.822628,PM10,50,112,80
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","23-02-2025 22:00:00",17.321993,76.822628,CO,26,42,31
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","23-02-2025 22:00:00",17.336318,76.847397,NO2,10,16,13
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","23-02-2025 22:00:00",17.336318,76.847397,CO,34,73,45
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","23-02-2025 22:00:00",14.816666,74.141003,PM2.5,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","23-02-2025 22:00:00",14.816666,74.141003,PM10,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","23-02-2025 22:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","23-02-2025 22:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","23-02-2025 22:00:00",8.8787,76.6073,SO2,1,3,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","23-02-2025 22:00:00",8.563700,76.886500,PM2.5,43,50,47
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","23-02-2025 22:00:00",8.563700,76.886500,SO2,1,10,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","23-02-2025 22:00:00",8.563700,76.886500,CO,20,54,45
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","23-02-2025 22:00:00",8.5149093,76.9435879,NH3,3,8,6
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","23-02-2025 22:00:00",8.5149093,76.9435879,OZONE,9,36,27
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","23-02-2025 22:00:00",10.532400,76.215900,PM10,49,56,52
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","23-02-2025 22:00:00",23.264759,77.381568,CO,16,51,30
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","23-02-2025 22:00:00",23.210494,77.425409,SO2,2,12,7
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","23-02-2025 22:00:00",23.210494,77.425409,CO,2,71,14
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","23-02-2025 22:00:00",23.233584,77.400574,PM10,62,266,117
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","23-02-2025 22:00:00",23.233584,77.400574,NO2,29,96,56
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","23-02-2025 22:00:00",13.1276288,78.1570122,OZONE,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","23-02-2025 22:00:00",12.415911,75.735050,PM10,49,70,58
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","23-02-2025 22:00:00",12.415911,75.735050,SO2,4,4,4
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","23-02-2025 22:00:00",12.889250,74.853000,SO2,10,11,10
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","23-02-2025 22:00:00",12.21041,76.37376,PM10,36,74,59
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","23-02-2025 22:00:00",12.21041,76.37376,NO2,12,26,20
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","23-02-2025 22:00:00",12.21041,76.37376,OZONE,3,92,53
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","23-02-2025 22:00:00",12.733409,77.298051,PM2.5,38,85,64
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","23-02-2025 22:00:00",12.733409,77.298051,PM10,53,86,71
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","23-02-2025 22:00:00",12.733409,77.298051,NO2,14,21,18
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","23-02-2025 22:00:00",13.940000,75.555917,SO2,2,8,4
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","23-02-2025 22:00:00",13.940000,75.555917,CO,4,26,17
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","23-02-2025 22:00:00",13.34194444,74.74694444,NH3,NA,NA,NA
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","23-02-2025 22:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","23-02-2025 22:00:00",16.7602,77.1428,PM10,69,126,90
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","23-02-2025 22:00:00",16.7602,77.1428,NO2,21,45,30
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","23-02-2025 22:00:00",10.073232,76.302765,NH3,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","23-02-2025 22:00:00",15.459706,75.008381,PM2.5,37,71,50
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","23-02-2025 22:00:00",15.459706,75.008381,NO2,17,20,20
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","23-02-2025 22:00:00",15.459706,75.008381,OZONE,6,39,32
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","23-02-2025 22:00:00",13.008556,76.125258,NH3,NA,NA,NA
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","23-02-2025 22:00:00",13.008556,76.125258,CO,2,3,2
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","23-02-2025 22:00:00",13.003872,77.664217,PM10,40,40,40
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","23-02-2025 22:00:00",13.0270199,77.494094,NH3,3,4,3
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","23-02-2025 22:00:00",12.921418,77.502466,PM2.5,55,57,56
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","23-02-2025 22:00:00",11.55358,76.55521,NO2,15,35,29
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","23-02-2025 22:00:00",11.55358,76.55521,NH3,1,3,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","23-02-2025 22:00:00",20.9402359,77.7895248,NO2,6,45,15
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","23-02-2025 22:00:00",20.9402359,77.7895248,SO2,2,8,3
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","23-02-2025 22:00:00",20.939198,77.765701,OZONE,3,81,50
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","23-02-2025 22:00:00",19.875620,75.387310,PM10,44,115,84
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","23-02-2025 22:00:00",19.875620,75.387310,OZONE,1,75,45
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","23-02-2025 22:00:00",19.8389439,75.244448,NH3,9,10,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","23-02-2025 22:00:00",19.8389439,75.244448,SO2,17,35,26
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","23-02-2025 22:00:00",23.163174,79.973061,NH3,2,4,3
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","23-02-2025 22:00:00",23.163174,79.973061,CO,11,28,15
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","23-02-2025 22:00:00",23.142888,79.916147,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","23-02-2025 22:00:00",23.142888,79.916147,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","23-02-2025 22:00:00",23.142888,79.916147,OZONE,7,91,51
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","23-02-2025 22:00:00",23.168606,79.932247,NO2,25,82,46
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","23-02-2025 22:00:00",23.168606,79.932247,CO,18,115,62
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","23-02-2025 22:00:00",23.218135,79.957770,PM10,28,138,69
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","23-02-2025 22:00:00",19.863756,75.321188,SO2,5,27,13
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","23-02-2025 22:00:00",19.16485,73.23409,PM2.5,53,183,113
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","23-02-2025 22:00:00",19.16485,73.23409,CO,28,99,33
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","23-02-2025 22:00:00",19.0243902,73.0406721,NH3,1,23,9
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","23-02-2025 22:00:00",19.309073,73.057223,PM2.5,61,199,123
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","23-02-2025 22:00:00",19.309073,73.057223,NO2,32,94,67
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","23-02-2025 22:00:00",22.9682591,76.064118,PM2.5,24,76,41
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","23-02-2025 22:00:00",22.9682591,76.064118,NO2,74,120,93
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","23-02-2025 22:00:00",22.9682591,76.064118,CO,11,46,25
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","23-02-2025 22:00:00",26.203442,78.193251,CO,26,116,48
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","23-02-2025 22:00:00",26.203442,78.193251,OZONE,21,108,85
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","23-02-2025 22:00:00",26.259242,78.216432,SO2,17,23,18
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","23-02-2025 22:00:00",26.200388,78.147714,NH3,2,2,2
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","23-02-2025 22:00:00",22.7289,75.8076,OZONE,2,15,9
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","23-02-2025 22:00:00",22.4310,75.5213,PM2.5,34,259,76
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","23-02-2025 22:00:00",22.4310,75.5213,NO2,38,85,61
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","23-02-2025 22:00:00",22.7084,75.8815,CO,14,20,15
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","23-02-2025 22:00:00",22.624758,75.675238,CO,36,68,47
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","23-02-2025 22:00:00",23.838586,78.759431,PM10,23,95,53
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","23-02-2025 22:00:00",23.8640158,78.80289321,PM10,55,132,98
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","23-02-2025 22:00:00",24.108970,82.645580,NH3,2,4,3
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","23-02-2025 22:00:00",19.10122,74.73339,PM2.5,71,317,143
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","23-02-2025 22:00:00",19.10122,74.73339,SO2,4,7,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","23-02-2025 22:00:00",19.10122,74.73339,CO,14,118,53
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","23-02-2025 22:00:00",20.9402359,77.7895248,PM2.5,44,71,61
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","23-02-2025 22:00:00",23.218135,79.957770,NH3,2,2,2
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","23-02-2025 22:00:00",23.108440,77.511428,PM2.5,50,388,191
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","23-02-2025 22:00:00",23.108440,77.511428,PM10,103,478,237
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","23-02-2025 22:00:00",19.962900,79.298714,NH3,2,3,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","23-02-2025 22:00:00",21.001264,75.565602,PM10,70,209,116
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","23-02-2025 22:00:00",18.910000,72.820000,OZONE,11,11,11
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","23-02-2025 22:00:00",19.083694,72.920967,PM10,80,154,114
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","23-02-2025 22:00:00",19.205800,72.868200,PM10,100,117,108
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","23-02-2025 22:00:00",19.205800,72.868200,NH3,5,18,9
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","23-02-2025 22:00:00",19.0632143,72.8456324,PM2.5,4,15,8
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","23-02-2025 22:00:00",19.0632143,72.8456324,PM10,76,146,112
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","23-02-2025 22:00:00",19.0632143,72.8456324,SO2,1,8,3
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","23-02-2025 22:00:00",19.1653323,72.922099,PM2.5,49,91,66
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","23-02-2025 22:00:00",16.7143745,74.2426398,PM2.5,41,81,63
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","23-02-2025 22:00:00",16.7143745,74.2426398,SO2,1,9,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","23-02-2025 22:00:00",16.7143745,74.2426398,CO,12,26,18
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","23-02-2025 22:00:00",18.39963,76.57452,PM10,66,101,79
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","23-02-2025 22:00:00",18.1023399,73.4783687,CO,10,60,33
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","23-02-2025 22:00:00",20.555712,74.529236,PM10,40,475,131
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","23-02-2025 22:00:00",20.555712,74.529236,NH3,1,13,2
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","23-02-2025 22:00:00",20.555712,74.529236,OZONE,11,70,36
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","23-02-2025 22:00:00",19.065931,72.862131,PM2.5,42,145,95
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","23-02-2025 22:00:00",19.065931,72.862131,SO2,4,14,8
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","23-02-2025 22:00:00",19.065931,72.862131,CO,11,78,22
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","23-02-2025 22:00:00",19.2243333,72.8658113,PM2.5,34,63,45
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","23-02-2025 22:00:00",19.1750,72.9419,NO2,17,21,19
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","23-02-2025 22:00:00",19.1750,72.9419,CO,10,10,10
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","23-02-2025 22:00:00",19.137500,72.915056,PM2.5,45,79,64
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","23-02-2025 22:00:00",19.137500,72.915056,CO,16,16,16
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","23-02-2025 22:00:00",19.137500,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","23-02-2025 22:00:00",19.000084,72.856730,PM10,65,130,90
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","23-02-2025 22:00:00",19.000084,72.856730,NH3,2,15,5
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","23-02-2025 22:00:00",19.10861,72.83622,PM2.5,61,121,83
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","23-02-2025 22:00:00",19.10861,72.83622,NH3,3,5,4
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","23-02-2025 22:00:00",18.9936162,72.8128113,OZONE,22,37,25
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","23-02-2025 22:00:00",21.14472,79.107595,CO,30,91,59
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","23-02-2025 22:00:00",19.060498,72.923356,CO,1,98,17
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","23-02-2025 22:00:00",19.000083,72.813993,PM10,107,169,136
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","23-02-2025 22:00:00",19.000083,72.813993,OZONE,3,87,73
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","23-02-2025 22:00:00",19.047000,72.874600,NH3,3,3,3
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","23-02-2025 22:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","23-02-2025 22:00:00",19.854616,75.905894,CO,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","23-02-2025 22:00:00",19.25292,73.142019,OZONE,16,16,16
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","23-02-2025 22:00:00",19.192056,72.9585188,CO,14,42,18
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","23-02-2025 22:00:00",19.0364585,72.8954371,NO2,38,116,74
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","23-02-2025 22:00:00",19.0364585,72.8954371,CO,26,72,35
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","23-02-2025 22:00:00",18.910000,72.820000,NO2,24,28,26
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","23-02-2025 22:00:00",19.1653323,72.922099,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","23-02-2025 22:00:00",18.96702,72.84214,OZONE,1,93,76
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","23-02-2025 22:00:00",19.4458210,72.7988231,NH3,1,3,2
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","23-02-2025 22:00:00",19.4458210,72.7988231,CO,16,97,20
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","23-02-2025 22:00:00",24.8207389,93.9423085,PM2.5,27,51,38
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","23-02-2025 22:00:00",24.8207389,93.9423085,CO,6,7,6
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","23-02-2025 22:00:00",25.5586,91.8985,PM10,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","23-02-2025 22:00:00",25.5586,91.8985,SO2,3,6,4
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","23-02-2025 22:00:00",23.7176342,92.7192841,SO2,2,2,2
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","23-02-2025 22:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","23-02-2025 22:00:00",25.6635413,94.0989878,OZONE,6,11,10
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","23-02-2025 22:00:00",17.6599188,75.9063906,NO2,55,55,55
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","23-02-2025 22:00:00",17.6599188,75.9063906,SO2,10,103,50
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","23-02-2025 22:00:00",19.26777,72.97182,PM2.5,65,133,84
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","23-02-2025 22:00:00",19.26777,72.97182,NH3,3,6,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","23-02-2025 22:00:00",19.222279,72.957979,NO2,15,64,37
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","23-02-2025 22:00:00",19.235581,73.159121,SO2,4,58,11
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","23-02-2025 22:00:00",19.235581,73.159121,OZONE,33,123,66
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","23-02-2025 22:00:00",19.4458210,72.7988231,PM10,78,134,96
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","23-02-2025 22:00:00",18.664282,73.763966,CO,61,96,79
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","23-02-2025 22:00:00"," 16.5038",74.3623,PM10,45,139,84
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","23-02-2025 22:00:00",17.6336264,75.9132495,PM2.5,58,216,109
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","23-02-2025 22:00:00",17.6336264,75.9132495,NH3,7,31,15
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","23-02-2025 22:00:00",17.65439,75.90649,NO2,14,138,54
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","23-02-2025 22:00:00",17.65439,75.90649,CO,16,105,51
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","23-02-2025 22:00:00",17.6599188,75.9063906,PM10,78,99,90
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","23-02-2025 22:00:00",19.0630,73.1209,OZONE,1,90,57
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","23-02-2025 22:00:00",19.265594,76.761463,PM2.5,35,85,53
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","23-02-2025 22:00:00",19.265594,76.761463,NH3,1,11,8
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","23-02-2025 22:00:00",18.63673,73.82487,PM2.5,50,213,129
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","23-02-2025 22:00:00",18.59051,73.77946,CO,17,112,43
